geoid,total_pop,median_income,state,county,tract,name,b01003_001_moe,b19013_001_moe
06037141101,4434,85313,06,037,141101,"Los Angeles County, California",765.0,21583.0
06037141102,2961,109976,06,037,141102,"Los Angeles County, California",442.0,31413.0
06037141201,3960,78795,06,037,141201,"Los Angeles County, California",343.0,12737.0
06037141202,2958,103157,06,037,141202,"Los Angeles County, California",517.0,4134.0
06037141303,3231,89375,06,037,141303,"Los Angeles County, California",304.0,22168.0
06037141304,3011,103894,06,037,141304,"Los Angeles County, California",646.0,18259.0
06037141305,2878,95938,06,037,141305,"Los Angeles County, California",359.0,24451.0
06037141306,3076,97355,06,037,141306,"Los Angeles County, California",581.0,15697.0
06037141400,5019,104877,06,037,141400,"Los Angeles County, California",545.0,16434.0
06037141500,3017,209320,06,037,141500,"Los Angeles County, California",714.0,72557.0
06037141600,3853,177031,06,037,141600,"Los Angeles County, California",498.0,40002.0
06037141700,3086,250001,06,037,141700,"Los Angeles County, California",495.0,
06037143101,2074,96827,06,037,143101,"Los Angeles County, California",452.0,27954.0
06037143102,2337,104455,06,037,143102,"Los Angeles County, California",320.0,11301.0
06037143200,4235,84513,06,037,143200,"Los Angeles County, California",602.0,12622.0
06037143301,3385,88365,06,037,143301,"Los Angeles County, California",678.0,26488.0
06037143302,3258,100833,06,037,143302,"Los Angeles County, California",435.0,23533.0
06037143401,5478,132672,06,037,143401,"Los Angeles County, California",677.0,21878.0
06037143402,1844,161484,06,037,143402,"Los Angeles County, California",518.0,80452.0
06037143500,5328,150556,06,037,143500,"Los Angeles County, California",694.0,24760.0
06037143602,4734,95455,06,037,143602,"Los Angeles County, California",852.0,44099.0
06037143603,2459,94738,06,037,143603,"Los Angeles County, California",296.0,9672.0
06037143605,1827,104271,06,037,143605,"Los Angeles County, California",316.0,22235.0
06037143606,1695,97589,06,037,143606,"Los Angeles County, California",314.0,27520.0
06037143700,3438,142717,06,037,143700,"Los Angeles County, California",452.0,44482.0
06037143801,3411,187888,06,037,143801,"Los Angeles County, California",607.0,77027.0
06037143802,2239,134926,06,037,143802,"Los Angeles County, California",419.0,25437.0
06037143901,4222,200757,06,037,143901,"Los Angeles County, California",580.0,46151.0
06037143902,3053,141534,06,037,143902,"Los Angeles County, California",455.0,32814.0
06037181000,5992,129388,06,037,181000,"Los Angeles County, California",776.0,26168.0
06037181300,3971,142283,06,037,181300,"Los Angeles County, California",498.0,9018.0
06037181400,4655,102887,06,037,181400,"Los Angeles County, California",673.0,9629.0
06037181500,4106,122476,06,037,181500,"Los Angeles County, California",522.0,22343.0
06037181600,4438,110819,06,037,181600,"Los Angeles County, California",429.0,28034.0
06037183101,2741,86944,06,037,183101,"Los Angeles County, California",320.0,39568.0
06037183103,4548,82902,06,037,183103,"Los Angeles County, California",796.0,20489.0
06037183104,1902,110833,06,037,183104,"Los Angeles County, California",169.0,39840.0
06037183220,3118,107667,06,037,183220,"Los Angeles County, California",366.0,29224.0
06037183221,3514,88625,06,037,183221,"Los Angeles County, California",566.0,59162.0
06037183222,3616,101118,06,037,183222,"Los Angeles County, California",553.0,45298.0
06037183300,3231,86963,06,037,183300,"Los Angeles County, California",424.0,4059.0
06037183401,2416,79617,06,037,183401,"Los Angeles County, California",465.0,21024.0
06037183402,2939,84583,06,037,183402,"Los Angeles County, California",335.0,24379.0
06037183510,2346,102784,06,037,183510,"Los Angeles County, California",365.0,22646.0
06037183520,3850,66020,06,037,183520,"Los Angeles County, California",699.0,12437.0
06037183610,3042,75395,06,037,183610,"Los Angeles County, California",322.0,7564.0
06037183620,3038,89784,06,037,183620,"Los Angeles County, California",406.0,11825.0
06037183701,3181,73615,06,037,183701,"Los Angeles County, California",449.0,17201.0
06037183702,3074,108353,06,037,183702,"Los Angeles County, California",517.0,17071.0
06037183810,4259,83488,06,037,183810,"Los Angeles County, California",612.0,12988.0
06037183820,3352,71424,06,037,183820,"Los Angeles County, California",555.0,17585.0
06037185101,2780,81801,06,037,185101,"Los Angeles County, California",436.0,29046.0
06037185102,3542,163194,06,037,185102,"Los Angeles County, California",852.0,70682.0
06037185202,4098,118125,06,037,185202,"Los Angeles County, California",840.0,45893.0
06037185203,2696,68500,06,037,185203,"Los Angeles County, California",304.0,31358.0
06037185204,1778,115417,06,037,185204,"Los Angeles County, California",235.0,32708.0
06037185310,2897,78542,06,037,185310,"Los Angeles County, California",412.0,15508.0
06037185320,2735,55947,06,037,185320,"Los Angeles County, California",425.0,11657.0
06037186100,4725,113365,06,037,186100,"Los Angeles County, California",528.0,15077.0
06037186201,3382,77354,06,037,186201,"Los Angeles County, California",931.0,15842.0
06037186202,1676,92276,06,037,186202,"Los Angeles County, California",299.0,10395.0
06037186203,2991,131083,06,037,186203,"Los Angeles County, California",390.0,11606.0
06037186301,2619,79018,06,037,186301,"Los Angeles County, California",292.0,13478.0
06037186302,4850,89737,06,037,186302,"Los Angeles County, California",650.0,24572.0
06037186401,2692,57120,06,037,186401,"Los Angeles County, California",361.0,6553.0
06037186403,2608,85446,06,037,186403,"Los Angeles County, California",437.0,16249.0
06037186404,2663,73971,06,037,186404,"Los Angeles County, California",440.0,17923.0
06037187101,3029,93533,06,037,187101,"Los Angeles County, California",293.0,7878.0
06037187102,4637,70590,06,037,187102,"Los Angeles County, California",829.0,18125.0
06037187200,2668,82500,06,037,187200,"Los Angeles County, California",486.0,18291.0
06037187300,3678,111250,06,037,187300,"Los Angeles County, California",545.0,23164.0
06037188100,3729,81151,06,037,188100,"Los Angeles County, California",502.0,21058.0
06037188201,3027,108061,06,037,188201,"Los Angeles County, California",301.0,10251.0
06037188202,3024,169764,06,037,188202,"Los Angeles County, California",547.0,73580.0
06037188300,3475,125022,06,037,188300,"Los Angeles County, California",498.0,7203.0
06037189101,2328,96607,06,037,189101,"Los Angeles County, California",280.0,16462.0
06037189102,3858,114143,06,037,189102,"Los Angeles County, California",450.0,10941.0
06037189201,2908,67974,06,037,189201,"Los Angeles County, California",361.0,17045.0
06037189202,2948,145417,06,037,189202,"Los Angeles County, California",422.0,30915.0
06037189300,2930,175854,06,037,189300,"Los Angeles County, California",447.0,29006.0
06037189400,3017,135278,06,037,189400,"Los Angeles County, California",506.0,16571.0
06037189501,2182,77074,06,037,189501,"Los Angeles County, California",480.0,22210.0
06037189502,1875,54811,06,037,189502,"Los Angeles County, California",296.0,15608.0
06037189600,3693,82446,06,037,189600,"Los Angeles County, California",585.0,25596.0
06037189702,2283,89707,06,037,189702,"Los Angeles County, California",414.0,12785.0
06037189703,1872,95403,06,037,189703,"Los Angeles County, California",357.0,43983.0
06037189704,1561,134145,06,037,189704,"Los Angeles County, California",413.0,73544.0
06037189801,1781,64257,06,037,189801,"Los Angeles County, California",270.0,18326.0
06037189802,1857,79484,06,037,189802,"Los Angeles County, California",374.0,20086.0
06037189903,2235,101932,06,037,189903,"Los Angeles County, California",286.0,18428.0
06037189904,2316,65221,06,037,189904,"Los Angeles County, California",325.0,14292.0
06037189905,2412,80256,06,037,189905,"Los Angeles County, California",573.0,10382.0
06037189906,2448,96667,06,037,189906,"Los Angeles County, California",310.0,34575.0
06037189907,2429,87994,06,037,189907,"Los Angeles County, California",878.0,11464.0
06037190101,1731,55866,06,037,190101,"Los Angeles County, California",387.0,15151.0
06037190102,2657,76037,06,037,190102,"Los Angeles County, California",611.0,15099.0
06037190201,3031,34626,06,037,190201,"Los Angeles County, California",578.0,4519.0
06037190202,2860,45755,06,037,190202,"Los Angeles County, California",421.0,12730.0
06037190302,2967,62545,06,037,190302,"Los Angeles County, California",598.0,33960.0
06037190303,2514,35297,06,037,190303,"Los Angeles County, California",423.0,25595.0
06037190401,2845,64028,06,037,190401,"Los Angeles County, California",524.0,15255.0
06037190402,2194,60096,06,037,190402,"Los Angeles County, California",232.0,8205.0
06037190510,3974,58110,06,037,190510,"Los Angeles County, California",528.0,11221.0
06037190520,3617,51701,06,037,190520,"Los Angeles County, California",582.0,8895.0
06037190701,1629,48403,06,037,190701,"Los Angeles County, California",328.0,34025.0
06037190702,1154,71125,06,037,190702,"Los Angeles County, California",278.0,20647.0
06037190801,3200,51150,06,037,190801,"Los Angeles County, California",338.0,20746.0
06037190802,2794,70608,06,037,190802,"Los Angeles County, California",425.0,13255.0
06037190901,3609,41250,06,037,190901,"Los Angeles County, California",578.0,15190.0
06037190902,3754,64286,06,037,190902,"Los Angeles County, California",540.0,13850.0
06037191000,5141,63563,06,037,191000,"Los Angeles County, California",738.0,6664.0
06037191110,3584,46910,06,037,191110,"Los Angeles County, California",501.0,21606.0
06037191120,3892,46429,06,037,191120,"Los Angeles County, California",588.0,16404.0
06037191201,5729,41967,06,037,191201,"Los Angeles County, California",587.0,5958.0
06037191203,2168,46204,06,037,191203,"Los Angeles County, California",351.0,16293.0
06037191204,1480,59297,06,037,191204,"Los Angeles County, California",222.0,14896.0
06037191301,1993,69667,06,037,191301,"Los Angeles County, California",350.0,19546.0
06037191302,1736,59318,06,037,191302,"Los Angeles County, California",233.0,15475.0
06037191410,3409,50168,06,037,191410,"Los Angeles County, California",350.0,9188.0
06037191420,3285,73917,06,037,191420,"Los Angeles County, California",1133.0,18585.0
06037191500,5683,62313,06,037,191500,"Los Angeles County, California",792.0,10357.0
06037191610,3999,48482,06,037,191610,"Los Angeles County, California",551.0,6976.0
06037191620,2768,52045,06,037,191620,"Los Angeles County, California",602.0,20640.0
06037191710,2670,28750,06,037,191710,"Los Angeles County, California",492.0,6872.0
06037191720,3492,39475,06,037,191720,"Los Angeles County, California",465.0,13889.0
06037191810,2807,55991,06,037,191810,"Los Angeles County, California",516.0,7104.0
06037191820,3803,71341,06,037,191820,"Los Angeles County, California",487.0,17163.0
06037191901,3932,64516,06,037,191901,"Los Angeles County, California",758.0,9194.0
06037191902,2836,88568,06,037,191902,"Los Angeles County, California",302.0,25939.0
06037192001,2131,93606,06,037,192001,"Los Angeles County, California",272.0,19038.0
06037192002,2586,111500,06,037,192002,"Los Angeles County, California",434.0,38711.0
06037192300,2594,92063,06,037,192300,"Los Angeles County, California",426.0,32140.0
06037192410,4066,111250,06,037,192410,"Los Angeles County, California",763.0,25554.0
06037192420,3564,61929,06,037,192420,"Los Angeles County, California",640.0,9468.0
06037192510,3711,62963,06,037,192510,"Los Angeles County, California",600.0,16779.0
06037192520,5119,61711,06,037,192520,"Los Angeles County, California",582.0,8014.0
06037192610,3958,47056,06,037,192610,"Los Angeles County, California",717.0,5295.0
06037192620,3562,49375,06,037,192620,"Los Angeles County, California",526.0,7450.0
06037192700,3234,54775,06,037,192700,"Los Angeles County, California",566.0,5558.0
06037194101,3139,100893,06,037,194101,"Los Angeles County, California",542.0,30235.0
06037194102,2490,127917,06,037,194102,"Los Angeles County, California",321.0,50787.0
06037194200,3440,168821,06,037,194200,"Los Angeles County, California",576.0,49474.0
06037194300,2746,248173,06,037,194300,"Los Angeles County, California",552.0,66610.0
06037194401,2636,100234,06,037,194401,"Los Angeles County, California",374.0,22851.0
06037194402,3101,108309,06,037,194402,"Los Angeles County, California",393.0,33704.0
06037194500,2011,119762,06,037,194500,"Los Angeles County, California",202.0,26265.0
06037195100,5042,160804,06,037,195100,"Los Angeles County, California",657.0,38134.0
06037195201,2698,108831,06,037,195201,"Los Angeles County, California",353.0,12096.0
06037195202,3329,153537,06,037,195202,"Los Angeles County, California",374.0,12342.0
06037195300,2903,96298,06,037,195300,"Los Angeles County, California",396.0,9691.0
06037195400,4221,110051,06,037,195400,"Los Angeles County, California",581.0,16786.0
06037195500,5010,116815,06,037,195500,"Los Angeles County, California",682.0,23077.0
06037195600,2707,61842,06,037,195600,"Los Angeles County, California",464.0,22855.0
06037195710,4860,66520,06,037,195710,"Los Angeles County, California",548.0,13809.0
06037195720,1795,70075,06,037,195720,"Los Angeles County, California",203.0,16413.0
06037195802,2958,77216,06,037,195802,"Los Angeles County, California",409.0,17206.0
06037195803,2351,86333,06,037,195803,"Los Angeles County, California",246.0,21222.0
06037195804,2527,66659,06,037,195804,"Los Angeles County, California",442.0,37225.0
06037195901,2435,86477,06,037,195901,"Los Angeles County, California",330.0,24515.0
06037195902,1779,127500,06,037,195902,"Los Angeles County, California",406.0,31060.0
06037195903,1923,88750,06,037,195903,"Los Angeles County, California",217.0,12100.0
06037197200,3602,73385,06,037,197200,"Los Angeles County, California",522.0,27552.0
06037197300,3847,103042,06,037,197300,"Los Angeles County, California",481.0,20776.0
06037197410,3725,94594,06,037,197410,"Los Angeles County, California",486.0,11482.0
06037197420,3962,87125,06,037,197420,"Los Angeles County, California",450.0,32945.0
06037197500,3882,82979,06,037,197500,"Los Angeles County, California",544.0,6792.0
06037197600,2130,94219,06,037,197600,"Los Angeles County, California",437.0,17304.0
06037197700,4963,63073,06,037,197700,"Los Angeles County, California",521.0,12874.0
06037199001,2214,52258,06,037,199001,"Los Angeles County, California",584.0,14244.0
06037199002,2610,67279,06,037,199002,"Los Angeles County, California",447.0,23198.0
06037199110,2452,73750,06,037,199110,"Los Angeles County, California",610.0,14638.0
06037199120,4031,46678,06,037,199120,"Los Angeles County, California",495.0,10157.0
