geoid,geoid20,year,denom_occupied_housing,no_vehicle_count,no_vehicle_pct
1400000US06037576402,6037576402,2012,1297,298,22.976099
1400000US06037576403,6037576403,2012,1464,426,29.09836
1400000US06037576501,6037576501,2012,1483,305,20.56642
1400000US06037576502,6037576502,2012,2077,357,17.188251
1400000US06037576503,6037576503,2012,1782,349,19.584736
1400000US06037576601,6037576601,2012,2670,323,12.097379
1400000US06037576602,6037576602,2012,2504,272,10.862619
1400000US06037576700,6037576700,2012,2186,63,2.8819761
1400000US06037576801,6037576801,2012,1882,338,17.959618
1400000US06037576802,6037576802,2012,1910,73,3.8219895
1400000US06037576901,6037576901,2012,1732,412,23.787529
1400000US06037576903,6037576903,2012,1375,184,13.381818
1400000US06037576904,6037576904,2012,1195,167,13.974895
1400000US06037577000,6037577000,2012,3010,358,11.893687
1400000US06037577100,6037577100,2012,3245,228,7.0261941
1400000US06037577200,6037577200,2012,3205,132,4.1185646
1400000US06037577300,6037577300,2012,3085,93,3.0145867
1400000US06037577400,6037577400,2012,1628,57,3.5012286
1400000US06037577501,6037577501,2012,1623,69,4.2513862
1400000US06037577504,6037577504,2012,744,16,2.1505377
1400000US06037577602,6037577602,2012,1656,97,5.8574882
1400000US06037577604,6037577604,2012,710,59,8.3098593
1400000US06037577605,6037577605,2012,2137,52,2.4333177
1400000US06037577606,6037577606,2012,1615,40,2.4767802
1400000US06037577700,6037577700,2012,1075,42,3.9069767
1400000US06037577800,6037577800,2012,1116,18,1.6129032
1400000US06037577900,6037577900,2012,2003,144,7.1892161
1400000US06037578000,6037578000,2012,1635,308,18.837921
1400000US06037578100,6037578100,2012,,,
1400000US06037599000,6037599000,2012,1232,764,62.012985
1400000US06037600100,6037600100,2012,1945,399,20.514139
1400000US06037600201,6037600201,2012,1181,276,23.370026
1400000US06037600202,6037600202,2012,2125,416,19.576471
1400000US06037600302,6037600302,2012,1064,131,12.31203
1400000US06037600303,6037600303,2012,1144,385,33.653847
1400000US06037600304,6037600304,2012,886,125,14.108352
1400000US06037600400,6037600400,2012,1518,79,5.204216
1400000US06037600501,6037600501,2012,933,50,5.3590569
1400000US06037600601,6037600601,2012,824,22,2.6699028
1400000US06037600602,6037600602,2012,681,151,22.173275
1400000US06037600702,6037600702,2012,1280,51,3.984375
1400000US06037600703,6037600703,2012,931,47,5.0483351
1400000US06037600704,6037600704,2012,1250,84,6.7199998
1400000US06037600801,6037600801,2012,1265,71,5.612648
1400000US06037600802,6037600802,2012,1209,68,5.6244831
1400000US06037600902,6037600902,2012,2496,325,13.020833
1400000US06037600911,6037600911,2012,1089,83,7.6216712
1400000US06037600912,6037600912,2012,1471,51,3.4670293
1400000US06037601001,6037601001,2012,1024,233,22.753906
1400000US06037601002,6037601002,2012,2125,199,9.364706
1400000US06037601100,6037601100,2012,2147,342,15.929204
1400000US06037601202,6037601202,2012,1068,34,3.1835206
1400000US06037601211,6037601211,2012,1119,191,17.068811
1400000US06037601212,6037601212,2012,2056,205,9.9708176
1400000US06037601301,6037601301,2012,759,25,3.2938077
1400000US06037601302,6037601302,2012,2888,278,9.6260386
1400000US06037601303,6037601303,2012,2109,299,14.177335
1400000US06037601401,6037601401,2012,1491,105,7.0422535
1400000US06037601402,6037601402,2012,1379,174,12.617839
1400000US06037601501,6037601501,2012,1064,117,10.996241
1400000US06037601502,6037601502,2012,873,95,10.882016
1400000US06037601600,6037601600,2012,1033,101,9.7773476
1400000US06037601700,6037601700,2012,1314,164,12.480974
1400000US06037601801,6037601801,2012,866,139,16.050808
1400000US06037601802,6037601802,2012,994,146,14.688128
1400000US06037601900,6037601900,2012,1299,146,11.239415
1400000US06037602002,6037602002,2012,827,51,6.1668682
1400000US06037602003,6037602003,2012,1251,72,5.7553959
1400000US06037602103,6037602103,2012,2085,240,11.510792
1400000US06037602104,6037602104,2012,1793,283,15.783603
1400000US06037602105,6037602105,2012,1372,150,10.932944
1400000US06037602106,6037602106,2012,2178,195,8.9531679
1400000US06037602201,6037602201,2012,1878,128,6.8157616
1400000US06037602202,6037602202,2012,576,39,6.7708335
1400000US06037602301,6037602301,2012,1863,68,3.6500268
1400000US06037602302,6037602302,2012,1365,33,2.4175825
1400000US06037602402,6037602402,2012,2129,135,6.3410053
1400000US06037602403,6037602403,2012,1792,198,11.049108
1400000US06037602404,6037602404,2012,1963,121,6.1640348
1400000US06037602504,6037602504,2012,1670,166,9.9401197
1400000US06037602505,6037602505,2012,1592,225,14.133165
1400000US06037602506,6037602506,2012,1652,241,14.588378
1400000US06037602507,6037602507,2012,1579,199,12.602913
1400000US06037602510,6037602510,2012,1183,147,12.426036
1400000US06037602511,6037602511,2012,1187,148,12.468408
1400000US06037602512,6037602512,2012,160,16,10
1400000US06037602513,6037602513,2012,979,100,10.214504
1400000US06037602601,6037602601,2012,1901,118,6.2072592
1400000US06037602602,6037602602,2012,950,59,6.2105265
1400000US06037602700,6037602700,2012,1110,72,6.4864864
1400000US06037602801,6037602801,2012,1115,206,18.475336
1400000US06037602802,6037602802,2012,1254,46,3.6682615
1400000US06037602900,6037602900,2012,1249,134,10.728583
1400000US06037603004,6037603004,2012,688,90,13.081395
1400000US06037603005,6037603005,2012,1747,213,12.192329
1400000US06037603006,6037603006,2012,941,89,9.4580231
1400000US06037603007,6037603007,2012,1426,168,11.781206
1400000US06037603008,6037603008,2012,997,117,11.735206
1400000US06037603101,6037603101,2012,1609,132,8.2038536
1400000US06037603102,6037603102,2012,1416,256,18.079096
1400000US06037603200,6037603200,2012,1108,65,5.866426
1400000US06037603301,6037603301,2012,1606,123,7.6587796
1400000US06037603302,6037603302,2012,1566,118,7.5351214
1400000US06037603400,6037603400,2012,1420,40,2.8169014
1400000US06037603500,6037603500,2012,945,19,2.010582
1400000US06037603600,6037603600,2012,1392,119,8.548851
1400000US06037603702,6037603702,2012,1643,51,3.1040778
1400000US06037603703,6037603703,2012,832,11,1.3221154
1400000US06037603705,6037603705,2012,858,100,11.655012
1400000US06037603706,6037603706,2012,1185,138,11.64557
1400000US06037603801,6037603801,2012,1334,100,7.4962521
1400000US06037603802,6037603802,2012,1154,134,11.611785
1400000US06037603901,6037603901,2012,1186,60,5.0590219
1400000US06037603902,6037603902,2012,1211,62,5.1197357
1400000US06037604001,6037604001,2012,1276,76,5.9561129
1400000US06037604002,6037604002,2012,1523,113,7.4195666
1400000US06037604101,6037604101,2012,938,59,6.2899785
1400000US06037604102,6037604102,2012,1041,66,6.3400578
1400000US06037604200,6037604200,2012,1562,125,8.0025606
1400000US06037609900,6037609900,2012,648,52,8.0246916
1400000US06037620001,6037620001,2012,1508,99,6.5649867
1400000US06037620002,6037620002,2012,1542,109,7.0687418
1400000US06037620101,6037620101,2012,2241,27,1.2048193
1400000US06037620102,6037620102,2012,1665,74,4.4444447
1400000US06037620201,6037620201,2012,744,4,.53763443
1400000US06037620301,6037620301,2012,1712,43,2.5116823
1400000US06037620303,6037620303,2012,1717,15,.87361676
1400000US06037620305,6037620305,2012,2854,42,1.4716188
1400000US06037620400,6037620400,2012,2076,82,3.9499037
1400000US06037620501,6037620501,2012,2091,78,3.7302725
1400000US06037620521,6037620521,2012,1669,95,5.6920314
1400000US06037620522,6037620522,2012,1791,40,2.2333891
1400000US06037620601,6037620601,2012,2412,113,4.6849089
1400000US06037620602,6037620602,2012,2044,76,3.7181995
1400000US06037620701,6037620701,2012,2801,111,3.9628704
1400000US06037620703,6037620703,2012,1151,0,0
1400000US06037620704,6037620704,2012,1491,0,0
1400000US06037620801,6037620801,2012,1370,32,2.3357663
1400000US06037620802,6037620802,2012,1476,34,2.3035231
1400000US06037620901,6037620901,2012,975,21,2.1538463
1400000US06037620904,6037620904,2012,1158,43,3.7132988
1400000US06037621001,6037621001,2012,2059,100,4.8567266
1400000US06037621005,6037621005,2012,2763,115,4.1621428
1400000US06037621102,6037621102,2012,1238,39,3.1502423
1400000US06037621104,6037621104,2012,3256,74,2.2727273
1400000US06037621201,6037621201,2012,2624,75,2.8582318
1400000US06037621204,6037621204,2012,1929,238,12.337999
1400000US06037621301,6037621301,2012,3071,155,5.0472159
1400000US06037621324,6037621324,2012,1990,75,3.7688441
1400000US06037621326,6037621326,2012,1804,80,4.4345899
1400000US06037621400,6037621400,2012,1894,58,3.0623021
1400000US06037650001,6037650001,2012,2145,110,5.1282053
1400000US06037650003,6037650003,2012,1162,75,6.4543891
1400000US06037650004,6037650004,2012,1596,114,7.1428571
1400000US06037650101,6037650101,2012,2071,131,6.3254466
1400000US06037650102,6037650102,2012,779,30,3.8510911
1400000US06037650200,6037650200,2012,1841,27,1.4665942
1400000US06037650300,6037650300,2012,2424,206,8.4983501
1400000US06037650401,6037650401,2012,1465,9,.61433446
1400000US06037650501,6037650501,2012,1090,31,2.8440366
1400000US06037650502,6037650502,2012,1511,30,1.9854401
1400000US06037650603,6037650603,2012,1583,201,12.69741
1400000US06037650604,6037650604,2012,2450,308,12.571428
1400000US06037650605,6037650605,2012,1110,0,0
1400000US06037650606,6037650606,2012,1776,81,4.560811
1400000US06037650607,6037650607,2012,1224,56,4.5751634
1400000US06037650701,6037650701,2012,920,47,5.1086955
1400000US06037650702,6037650702,2012,1570,26,1.6560509
1400000US06037650801,6037650801,2012,1652,78,4.7215495
1400000US06037650802,6037650802,2012,1222,57,4.6644845
1400000US06037650901,6037650901,2012,2479,191,7.7047195
1400000US06037650903,6037650903,2012,1376,52,3.7790697
1400000US06037650904,6037650904,2012,1213,45,3.7098105
1400000US06037651001,6037651001,2012,1875,40,2.1333334
1400000US06037651002,6037651002,2012,1697,148,8.7212725
1400000US06037651101,6037651101,2012,1903,160,8.4077768
1400000US06037651102,6037651102,2012,1703,159,9.3364649
1400000US06037651201,6037651201,2012,1710,56,3.2748537
1400000US06037651221,6037651221,2012,1317,121,9.1875477
1400000US06037651222,6037651222,2012,2343,11,.46948355
1400000US06037651302,6037651302,2012,2434,11,.45193097
1400000US06037651304,6037651304,2012,2281,69,3.0249891
1400000US06037651401,6037651401,2012,946,42,4.4397464
1400000US06037651402,6037651402,2012,2322,7,.30146426
1400000US06037670001,6037670001,2012,1201,49,4.0799332
1400000US06037670002,6037670002,2012,1411,138,9.7802973
1400000US06037670003,6037670003,2012,2194,163,7.4293528
1400000US06037670101,6037670101,2012,1805,144,7.9778395
1400000US06037670102,6037670102,2012,1038,86,8.2851639
1400000US06037670201,6037670201,2012,1684,13,.77197152
1400000US06037670202,6037670202,2012,919,28,3.0467899
1400000US06037670324,6037670324,2012,1984,15,.75604838
1400000US06037670326,6037670326,2012,1354,7,.51698673
1400000US06037670328,6037670328,2012,1612,52,3.2258065
1400000US06037670405,6037670405,2012,1143,127,11.111111
1400000US06037670406,6037670406,2012,642,0,0
1400000US06037670407,6037670407,2012,2178,96,4.4077134
1400000US06037670413,6037670413,2012,1766,28,1.5855039
1400000US06037670416,6037670416,2012,1471,10,.67980963
1400000US06037670417,6037670417,2012,1093,28,2.5617566
1400000US06037670418,6037670418,2012,1306,25,1.9142419
1400000US06037670500,6037670500,2012,608,12,1.9736842
1400000US06037670603,6037670603,2012,778,0,0
1400000US06037670604,6037670604,2012,2052,0,0
1400000US06037670701,6037670701,2012,2404,52,2.1630616
1400000US06037670702,6037670702,2012,1944,31,1.5946501
1400000US06037700101,6037700101,2012,3253,817,25.115278
1400000US06037700102,6037700102,2012,2372,857,36.129848
1400000US06037700200,6037700200,2012,4385,581,13.249715
1400000US06037700300,6037700300,2012,3754,449,11.960575
1400000US06037700400,6037700400,2012,3101,286,9.2228317
1400000US06037700501,6037700501,2012,2483,160,6.4438181
1400000US06037700502,6037700502,2012,3099,369,11.907066
1400000US06037700600,6037700600,2012,1717,59,3.4362259
1400000US06037700700,6037700700,2012,1112,85,7.6438847
1400000US06037700801,6037700801,2012,2657,440,16.56003
1400000US06037700802,6037700802,2012,1834,202,11.014176
1400000US06037700901,6037700901,2012,1548,42,2.7131784
1400000US06037700902,6037700902,2012,3049,182,5.9691701
1400000US06037701000,6037701000,2012,2621,89,3.3956506
1400000US06037701201,6037701201,2012,1577,44,2.7901077
1400000US06037701202,6037701202,2012,1768,100,5.6561084
1400000US06037701302,6037701302,2012,2801,247,8.8182793
1400000US06037701304,6037701304,2012,3304,76,2.3002422
1400000US06037701402,6037701402,2012,4196,836,19.923737
1400000US06037701501,6037701501,2012,2684,357,13.301044
1400000US06037701502,6037701502,2012,1930,175,9.0673571
1400000US06037701601,6037701601,2012,1851,84,4.5380874
1400000US06037701602,6037701602,2012,1972,61,3.0933063
1400000US06037701701,6037701701,2012,1761,241,13.685406
1400000US06037701702,6037701702,2012,1654,247,14.933495
1400000US06037701801,6037701801,2012,2507,367,14.63901
1400000US06037701802,6037701802,2012,1787,351,19.641857
1400000US06037701902,6037701902,2012,2540,669,26.338583
1400000US06037702002,6037702002,2012,3106,257,8.2743082
1400000US06037702102,6037702102,2012,3802,161,4.2346134
1400000US06037702201,6037702201,2012,2239,164,7.3246984
1400000US06037702202,6037702202,2012,1732,158,9.1224022
1400000US06037702300,6037702300,2012,2967,107,3.6063364
1400000US06037702400,6037702400,2012,1854,144,7.7669902
1400000US06037702501,6037702501,2012,2064,57,2.7616279
1400000US06037702502,6037702502,2012,2144,233,10.867537
1400000US06037702600,6037702600,2012,2342,124,5.29462
1400000US06037702700,6037702700,2012,1274,25,1.9623234
1400000US06037702801,6037702801,2012,2045,212,10.366748
1400000US06037702802,6037702802,2012,824,47,5.7038836
1400000US06037702803,6037702803,2012,1180,121,10.254237
1400000US06037702900,6037702900,2012,5503,269,4.8882427
1400000US06037703002,6037703002,2012,3001,154,5.1316228
1400000US06037703003,6037703003,2012,1343,33,2.4571855
1400000US06037703100,6037703100,2012,2386,136,5.6999164
1400000US06037703200,6037703200,2012,2223,82,3.688709
1400000US06037800101,6037800101,2012,1931,11,.56965303
1400000US06037800103,6037800103,2012,939,5,.53248137
1400000US06037800104,6037800104,2012,1739,10,.57504314
1400000US06037800202,6037800202,2012,1991,0,0
1400000US06037800204,6037800204,2012,1634,46,2.8151774
1400000US06037800205,6037800205,2012,225,4,1.7777778
1400000US06037800206,6037800206,2012,1713,33,1.9264449
1400000US06037800324,6037800324,2012,2480,57,2.2983871
1400000US06037800325,6037800325,2012,1390,36,2.5899282
1400000US06037800328,6037800328,2012,937,0,0
1400000US06037800333,6037800333,2012,447,56,12.527965
1400000US06037800334,6037800334,2012,1700,193,11.352942
1400000US06037800335,6037800335,2012,2351,27,1.1484475
1400000US06037800336,6037800336,2012,2201,10,.45433894
1400000US06037800337,6037800337,2012,309,1,.32362458
1400000US06037800338,6037800338,2012,2306,9,.39028621
1400000US06037800406,6037800406,2012,815,0,0
1400000US06037800410,6037800410,2012,603,0,0
1400000US06037800411,6037800411,2012,1598,34,2.1276596
1400000US06037800412,6037800412,2012,1251,26,2.0783374
1400000US06037800504,6037800504,2012,1015,26,2.5615764
1400000US06037800506,6037800506,2012,1361,31,2.2777369
1400000US06037900102,6037900102,2012,279,12,4.3010755
1400000US06037900103,6037900103,2012,1570,32,2.0382166
1400000US06037900104,6037900104,2012,1612,27,1.674938
1400000US06037900301,6037900301,2012,134,13,9.7014923
1400000US06037900501,6037900501,2012,1809,44,2.4322829
1400000US06037900504,6037900504,2012,1607,126,7.8406968
1400000US06037900505,6037900505,2012,1242,96,7.7294688
1400000US06037900506,6037900506,2012,1288,51,3.9596274
1400000US06037900508,6037900508,2012,902,28,3.1042128
1400000US06037900509,6037900509,2012,909,41,4.5104508
1400000US06037900510,6037900510,2012,1258,56,4.4515104
1400000US06037900602,6037900602,2012,1635,92,5.6269112
1400000US06037900606,6037900606,2012,1115,125,11.210762
1400000US06037900607,6037900607,2012,1149,145,12.619669
1400000US06037900608,6037900608,2012,968,23,2.3760331
1400000US06037900609,6037900609,2012,1503,145,9.6473722
1400000US06037900610,6037900610,2012,1380,131,9.492754
1400000US06037900611,6037900611,2012,826,79,9.5641651
1400000US06037900701,6037900701,2012,1581,164,10.373181
1400000US06037900703,6037900703,2012,1634,303,18.543451
1400000US06037900704,6037900704,2012,1285,125,9.7276268
1400000US06037900705,6037900705,2012,2060,117,5.6796117
1400000US06037900804,6037900804,2012,945,53,5.6084657
1400000US06037900805,6037900805,2012,1397,138,9.8783102
1400000US06037900806,6037900806,2012,1671,551,32.974266
1400000US06037900807,6037900807,2012,1271,95,7.4744296
1400000US06037900808,6037900808,2012,1278,95,7.4334898
1400000US06037900901,6037900901,2012,577,20,3.4662044
1400000US06037900902,6037900902,2012,725,24,3.3103449
1400000US06037901003,6037901003,2012,,,
1400000US06037901007,6037901007,2012,691,12,1.7366136
1400000US06037901008,6037901008,2012,985,36,3.6548223
1400000US06037901009,6037901009,2012,1839,57,3.0995107
1400000US06037901010,6037901010,2012,1852,54,2.9157667
1400000US06037901011,6037901011,2012,2004,153,7.6347303
1400000US06037901012,6037901012,2012,1052,12,1.1406844
