geoid,geoid20,year,denom_total_hh,med_hh_inc_adj,med_hh_inc
1400000US06037400208,6037400208,2016,229,138576,109151
1400000US06037400209,6037400209,2016,1868,138576,109151
1400000US06037400304,6037400304,2016,2485,90179,71030
1400000US06037400402,6037400402,2016,1408,128545,101250
1400000US06037400403,6037400403,2016,1536,106611,83973
1400000US06037400404,6037400404,2016,1396,157851,124333
1400000US06037400501,6037400501,2016,892,150200,118307
1400000US06037400602,6037400602,2016,1282,72095,56786
1400000US06037400603,6037400603,2016,1740,93997,74038
1400000US06037400605,6037400605,2016,1194,96113,75704
1400000US06037400801,6037400801,2016,1965,93031,73277
1400000US06037401001,6037401001,2016,1018,132910,104688
1400000US06037401002,6037401002,2016,1614,78521,61848
1400000US06037401101,6037401101,2016,1980,70632,55634
1400000US06037401102,6037401102,2016,1048,77007,60655
1400000US06037401201,6037401201,2016,1022,129226,101786
1400000US06037401202,6037401202,2016,1354,115405,90900
1400000US06037401203,6037401203,2016,1687,86314,67986
1400000US06037401303,6037401303,2016,781,131476,103558
1400000US06037401304,6037401304,2016,1725,145744,114797
1400000US06037401311,6037401311,2016,2269,97447,76755
1400000US06037401312,6037401312,2016,1950,84790,66786
1400000US06037401500,6037401500,2016,1968,94518,74448
1400000US06037401601,6037401601,2016,2088,77299,60885
1400000US06037401602,6037401602,2016,1895,81902,64511
1400000US06037401705,6037401705,2016,1406,78794,62063
1400000US06037401706,6037401706,2016,1562,70353,55414
1400000US06037401707,6037401707,2016,2127,67817,53417
1400000US06037401801,6037401801,2016,1618,127408,100354
1400000US06037401802,6037401802,2016,1114,127408,100354
1400000US06037401901,6037401901,2016,104,126165,99375
1400000US06037401902,6037401902,2016,2643,102681,80878
1400000US06037402001,6037402001,2016,1099,72720,57279
1400000US06037402002,6037402002,2016,1579,73073,57557
1400000US06037402101,6037402101,2016,1079,85584,67411
1400000US06037402102,6037402102,2016,1273,83535,65797
1400000US06037402200,6037402200,2016,2177,86519,68147
1400000US06037402301,6037402301,2016,1344,66971,52750
1400000US06037402303,6037402303,2016,1113,47972,37786
1400000US06037402304,6037402304,2016,945,42214,33250
1400000US06037402403,6037402403,2016,973,74036,58315
1400000US06037402404,6037402404,2016,9,146002,115000
1400000US06037402405,6037402405,2016,663,77802,61281
1400000US06037402406,6037402406,2016,1187,57822,45544
1400000US06037402501,6037402501,2016,1312,46280,36453
1400000US06037402503,6037402503,2016,1002,51766,40774
1400000US06037402504,6037402504,2016,688,51766,40774
1400000US06037402601,6037402601,2016,1112,53700,42297
1400000US06037402602,6037402602,2016,1341,53700,42297
1400000US06037402702,6037402702,2016,1565,41804,32927
1400000US06037402703,6037402703,2016,1272,82811,65227
1400000US06037402705,6037402705,2016,852,83580,65833
1400000US06037402706,6037402706,2016,956,74701,58839
1400000US06037402801,6037402801,2016,1135,43430,34208
1400000US06037402803,6037402803,2016,714,53277,41964
1400000US06037402804,6037402804,2016,937,53665,42270
1400000US06037402902,6037402902,2016,1434,61642,48553
1400000US06037402903,6037402903,2016,993,59271,46685
1400000US06037402904,6037402904,2016,802,77575,61103
1400000US06037403000,6037403000,2016,1506,65503,51594
1400000US06037403305,6037403305,2016,708,94766,74643
1400000US06037403316,6037403316,2016,2356,104786,82536
1400000US06037403317,6037403317,2016,1505,110433,86984
1400000US06037403318,6037403318,2016,1974,108368,85357
1400000US06037403319,6037403319,2016,1556,88537,69737
1400000US06037403320,6037403320,2016,1654,110725,87214
1400000US06037403321,6037403321,2016,1794,124944,98413
1400000US06037403323,6037403323,2016,1786,117526,92570
1400000US06037403324,6037403324,2016,1698,120081,94583
1400000US06037403325,6037403325,2016,1837,132343,104241
1400000US06037403326,6037403326,2016,333,115453,90938
1400000US06037403327,6037403327,2016,1849,102254,80541
1400000US06037403328,6037403328,2016,1349,125423,98790
1400000US06037403401,6037403401,2016,1614,101182,79697
1400000US06037403402,6037403402,2016,1007,119376,94028
1400000US06037403403,6037403403,2016,1509,149011,117370
1400000US06037403404,6037403404,2016,776,149728,117935
1400000US06037403407,6037403407,2016,687,153649,121023
1400000US06037403408,6037403408,2016,1977,116838,92029
1400000US06037403409,6037403409,2016,1416,106630,83988
1400000US06037403500,6037403500,2016,590,112103,88299
1400000US06037403601,6037403601,2016,2231,88833,69970
1400000US06037403702,6037403702,2016,1083,127653,100547
1400000US06037403703,6037403703,2016,1517,107499,84673
1400000US06037403721,6037403721,2016,1595,96130,75718
1400000US06037403722,6037403722,2016,1675,64874,51099
1400000US06037403801,6037403801,2016,1948,89130,70204
1400000US06037403802,6037403802,2016,1893,78192,61589
1400000US06037403901,6037403901,2016,937,85099,67029
1400000US06037403902,6037403902,2016,1451,86521,68149
1400000US06037404000,6037404000,2016,1340,77177,60789
1400000US06037404100,6037404100,2016,1435,82282,64810
1400000US06037404201,6037404201,2016,992,50206,39545
1400000US06037404203,6037404203,2016,729,63840,50284
1400000US06037404301,6037404301,2016,1441,62311,49080
1400000US06037404302,6037404302,2016,593,85873,67639
1400000US06037404401,6037404401,2016,964,72587,57174
1400000US06037404402,6037404402,2016,1101,85340,67219
1400000US06037404501,6037404501,2016,620,64613,50893
1400000US06037404503,6037404503,2016,698,86050,67778
1400000US06037404504,6037404504,2016,1337,49736,39175
1400000US06037404600,6037404600,2016,390,70434,55478
1400000US06037404701,6037404701,2016,1338,66963,52744
1400000US06037404702,6037404702,2016,1278,55808,43958
1400000US06037404703,6037404703,2016,748,52559,41399
1400000US06037404804,6037404804,2016,1256,59048,46510
1400000US06037404805,6037404805,2016,596,59048,46510
1400000US06037404806,6037404806,2016,1480,63187,49770
1400000US06037404901,6037404901,2016,1303,87644,69034
1400000US06037404902,6037404902,2016,937,79892,62928
1400000US06037404903,6037404903,2016,674,78996,62222
1400000US06037405001,6037405001,2016,1343,77117,60742
1400000US06037405002,6037405002,2016,671,78795,62064
1400000US06037405101,6037405101,2016,1164,74385,58590
1400000US06037405102,6037405102,2016,1254,51623,40661
1400000US06037405201,6037405201,2016,1286,67158,52898
1400000US06037405202,6037405202,2016,1225,74852,58958
1400000US06037405203,6037405203,2016,812,86699,68289
1400000US06037405301,6037405301,2016,992,81872,64488
1400000US06037405302,6037405302,2016,1543,78060,61485
1400000US06037405400,6037405400,2016,1287,106640,83996
1400000US06037405500,6037405500,2016,1932,95141,74939
1400000US06037405600,6037405600,2016,1617,114580,90250
1400000US06037405701,6037405701,2016,1052,98506,77589
1400000US06037405702,6037405702,2016,1464,70462,55500
1400000US06037405800,6037405800,2016,1602,85697,67500
1400000US06037405900,6037405900,2016,1153,97639,76906
1400000US06037406000,6037406000,2016,1523,87284,68750
1400000US06037406101,6037406101,2016,1154,89038,70132
1400000US06037406103,6037406103,2016,2645,57371,45189
1400000US06037406201,6037406201,2016,772,50400,39698
1400000US06037406300,6037406300,2016,1977,108670,85595
1400000US06037406413,6037406413,2016,2105,105120,82799
1400000US06037406500,6037406500,2016,1894,94131,74143
1400000US06037406601,6037406601,2016,1448,110148,86759
1400000US06037406602,6037406602,2016,1285,88542,69741
1400000US06037406701,6037406701,2016,924,90156,71012
1400000US06037406702,6037406702,2016,1643,88545,69743
1400000US06037406801,6037406801,2016,1315,89725,70673
1400000US06037406903,6037406903,2016,2049,78185,61583
1400000US06037407001,6037407001,2016,1080,103519,81538
1400000US06037407002,6037407002,2016,883,82410,64911
1400000US06037407101,6037407101,2016,1100,62422,49167
1400000US06037407102,6037407102,2016,1190,75234,59259
1400000US06037407201,6037407201,2016,668,77387,60955
1400000US06037407202,6037407202,2016,834,77387,60955
1400000US06037407301,6037407301,2016,1095,83634,65875
1400000US06037407302,6037407302,2016,754,81496,64191
1400000US06037407400,6037407400,2016,553,99980,78750
1400000US06037407501,6037407501,2016,996,71943,56667
1400000US06037407502,6037407502,2016,854,85189,67100
1400000US06037407601,6037407601,2016,1048,62773,49444
1400000US06037407602,6037407602,2016,889,69261,54554
1400000US06037407701,6037407701,2016,1129,69854,55021
1400000US06037407702,6037407702,2016,1550,90062,70938
1400000US06037407801,6037407801,2016,1109,90082,70954
1400000US06037407802,6037407802,2016,814,93246,73446
1400000US06037407901,6037407901,2016,1018,109411,86179
1400000US06037407902,6037407902,2016,467,109411,86179
1400000US06037408003,6037408003,2016,1146,96160,75741
1400000US06037408004,6037408004,2016,902,82215,64757
1400000US06037408005,6037408005,2016,1500,109653,86369
1400000US06037408006,6037408006,2016,1027,66844,52650
1400000US06037408133,6037408133,2016,1601,78397,61750
1400000US06037408134,6037408134,2016,767,110522,87054
1400000US06037408135,6037408135,2016,1203,108151,85186
1400000US06037408136,6037408136,2016,1059,76798,60491
1400000US06037408137,6037408137,2016,1225,77603,61125
1400000US06037408138,6037408138,2016,1181,58556,46122
1400000US06037408139,6037408139,2016,803,69991,55129
1400000US06037408140,6037408140,2016,724,69718,54914
1400000US06037408141,6037408141,2016,1085,77122,60746
1400000US06037408212,6037408212,2016,1363,82242,64779
1400000US06037408213,6037408213,2016,341,53868,42430
1400000US06037408301,6037408301,2016,1237,84002,66165
1400000US06037408302,6037408302,2016,1148,95013,74838
1400000US06037408303,6037408303,2016,1192,95368,75118
1400000US06037408401,6037408401,2016,1233,82776,65199
1400000US06037408402,6037408402,2016,1734,113667,89531
1400000US06037408503,6037408503,2016,1723,148526,116988
1400000US06037408504,6037408504,2016,1576,92410,72788
1400000US06037408505,6037408505,2016,776,136480,107500
1400000US06037408623,6037408623,2016,1017,78688,61979
1400000US06037408624,6037408624,2016,1031,121325,95563
1400000US06037408625,6037408625,2016,1234,125239,98646
1400000US06037408626,6037408626,2016,1446,95600,75300
1400000US06037408627,6037408627,2016,922,113755,89600
1400000US06037408628,6037408628,2016,1718,86791,68362
1400000US06037408629,6037408629,2016,899,93445,73603
1400000US06037408631,6037408631,2016,1368,95536,75250
1400000US06037408703,6037408703,2016,1853,129519,102017
1400000US06037408705,6037408705,2016,1601,74104,58369
1400000US06037408707,6037408707,2016,2128,116558,91808
1400000US06037408722,6037408722,2016,1258,103860,81806
1400000US06037408724,6037408724,2016,1555,53239,41934
1400000US06037408725,6037408725,2016,1799,60331,47520
1400000US06037408800,6037408800,2016,1318,43502,34265
1400000US06037408900,6037408900,2016,2314,77441,60997
1400000US06037409000,6037409000,2016,1954,63508,50023
1400000US06037409100,6037409100,2016,1338,77760,61249
1400000US06037430003,6037430003,2016,1510,130206,102558
1400000US06037430004,6037430004,2016,1244,78734,62016
1400000US06037430005,6037430005,2016,1158,78734,62016
1400000US06037430101,6037430101,2016,1731,59825,47122
1400000US06037430102,6037430102,2016,1165,79735,62804
1400000US06037430200,6037430200,2016,420,113733,89583
1400000US06037430301,6037430301,2016,1607,157458,124023
1400000US06037430302,6037430302,2016,2348,83762,65976
1400000US06037430400,6037430400,2016,1449,163882,129083
1400000US06037430501,6037430501,2016,1502,169756,133710
1400000US06037430502,6037430502,2016,2901,108963,85826
1400000US06037430600,6037430600,2016,1387,149838,118021
1400000US06037430701,6037430701,2016,1956,121278,95526
1400000US06037430721,6037430721,2016,1296,88800,69944
1400000US06037430723,6037430723,2016,1636,92766,73068
1400000US06037430724,6037430724,2016,1864,72049,56750
1400000US06037430801,6037430801,2016,2353,93496,73643
1400000US06037430802,6037430802,2016,1295,121844,95972
1400000US06037430803,6037430803,2016,1808,114897,90500
1400000US06037430901,6037430901,2016,1605,71772,56532
1400000US06037430902,6037430902,2016,1615,99224,78155
1400000US06037431002,6037431002,2016,1277,51852,40842
1400000US06037431003,6037431003,2016,1281,79250,62422
1400000US06037431004,6037431004,2016,1360,79250,62422
1400000US06037431100,6037431100,2016,2083,86014,67750
1400000US06037431200,6037431200,2016,1458,72821,57358
1400000US06037431300,6037431300,2016,847,110983,87417
1400000US06037431400,6037431400,2016,1331,83503,65772
1400000US06037431501,6037431501,2016,1665,57169,45030
1400000US06037431502,6037431502,2016,1360,88871,70000
1400000US06037431600,6037431600,2016,1321,119024,93751
1400000US06037431701,6037431701,2016,2086,119871,94418
1400000US06037431800,6037431800,2016,1741,79447,62577
1400000US06037431900,6037431900,2016,1344,63479,50000
1400000US06037432001,6037432001,2016,825,77059,60696
1400000US06037432002,6037432002,2016,1704,77059,60696
1400000US06037432101,6037432101,2016,1331,99893,78682
1400000US06037432102,6037432102,2016,1672,95663,75350
1400000US06037432201,6037432201,2016,1346,54978,43304
1400000US06037432202,6037432202,2016,1156,58406,46004
1400000US06037432300,6037432300,2016,1193,65098,51275
1400000US06037432401,6037432401,2016,992,54690,43077
1400000US06037432402,6037432402,2016,1822,50194,39536
1400000US06037432501,6037432501,2016,940,67296,53006
1400000US06037432502,6037432502,2016,1548,67485,53155
1400000US06037432601,6037432601,2016,1725,54629,43029
1400000US06037432602,6037432602,2016,1144,87644,69034
1400000US06037432700,6037432700,2016,1346,46104,36314
1400000US06037432801,6037432801,2016,929,28489,22440
1400000US06037432802,6037432802,2016,1431,36322,28609
1400000US06037432901,6037432901,2016,1252,70062,55185
1400000US06037432902,6037432902,2016,891,85971,67716
1400000US06037433103,6037433103,2016,1714,49783,39212
1400000US06037433200,6037433200,2016,1615,49977,39365
1400000US06037433302,6037433302,2016,451,38088,30000
1400000US06037433304,6037433304,2016,1300,46657,36750
1400000US06037433305,6037433305,2016,1313,52341,41227
1400000US06037433306,6037433306,2016,789,57868,45580
1400000US06037433307,6037433307,2016,863,64284,50634
1400000US06037433402,6037433402,2016,1188,39743,31304
1400000US06037433403,6037433403,2016,1273,40525,31920
1400000US06037433505,6037433505,2016,978,50915,40104
1400000US06037433506,6037433506,2016,1215,40175,31644
1400000US06037433601,6037433601,2016,1348,61665,48571
1400000US06037433602,6037433602,2016,809,40069,31561
1400000US06037433803,6037433803,2016,169,76175,60000
1400000US06037433804,6037433804,2016,1508,55154,43442
1400000US06037433901,6037433901,2016,1351,38515,30337
1400000US06037433903,6037433903,2016,1061,54756,43129
1400000US06037434001,6037434001,2016,983,56653,44623
1400000US06037434003,6037434003,2016,1075,48548,38239
1400000US06037434004,6037434004,2016,686,60813,47900
1400000US06037434100,6037434100,2016,1399,62239,49023
1400000US06037460001,6037460001,2016,1258,145921,114936
1400000US06037460002,6037460002,2016,380,145921,114936
1400000US06037460101,6037460101,2016,2370,149909,118077
1400000US06037460200,6037460200,2016,2130,128727,101393
1400000US06037460301,6037460301,2016,1593,110847,87309
1400000US06037460302,6037460302,2016,1386,105954,83456
1400000US06037460401,6037460401,2016,374,99274,78194
1400000US06037460501,6037460501,2016,1806,224848,177104
1400000US06037460502,6037460502,2016,1422,182868,144038
1400000US06037460601,6037460601,2016,2289,160368,126315
1400000US06037460700,6037460700,2016,1600,233603,184000
1400000US06037460800,6037460800,2016,1216,238206,187625
1400000US06037460900,6037460900,2016,2019,87620,69015
1400000US06037461000,6037461000,2016,1655,69700,54900
1400000US06037461100,6037461100,2016,1673,93585,73713
1400000US06037461200,6037461200,2016,1740,154404,121618
1400000US06037461300,6037461300,2016,2575,108483,85448
1400000US06037461400,6037461400,2016,1251,70054,55179
