OBJECTID,COUNTYFP20,TRACTCE20,GEOID20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,Pop23,HH23,LandSqMile,PopDensity,Flag_MHI_P,Source,Comments,Date_Record_Last_Edited,Record_Last_Edited_By,Date_Data_Refers_To,MHI23,ShapeSTArea,ShapeSTLength
8458,19,601,6019000601,1178359,0,36.7466245,-119.7998119,4345,1799,0.455,9549,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,27221,1838788.202,5744.244887
8459,51,102,6051000102,3582664971,178534613,38.2173511,-119.1242068,2312,826,1383.2748,2,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,78750,6102125454,456857.2224
8460,51,101,6051000101,4143553771,34471523,37.680912,-118.5531055,3624,1525,1599.8352,2,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,95080,6685928701,500548.7382
8461,61,22200,6061022200,23421441,658426,39.1853773,-120.1846313,806,385,9.0431,89,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,109095,40118579.85,28736.60434
8462,61,23800,6061023800,7928374,0,38.8769708,-121.2568862,3234,1918,3.0612,1056,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,84000,13100721.07,16855.64917
8463,61,22600,6061022600,3030211,0,38.7794828,-121.2860177,4974,2065,1.17,4251,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,128691,4993489.635,16214.71334
8464,61,23400,6061023400,17052172,62258,38.9111534,-121.3496906,6220,1924,6.5839,945,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,114653,28305740.8,25165.5366
8465,61,23700,6061023700,4646830,0,38.8715277,-121.2828207,3318,2090,1.7942,1849,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,79654,7677188.937,13846.74638
8466,37,135201,6037135201,1531444,351,34.1903616,-118.6261323,2999,870,0.5913,5072,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,127917,2244218.185,6867.444575
8467,37,119400,6037119400,1117289,4269,34.2378874,-118.4353682,4650,1102,0.4314,10779,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,99875,1645182.795,5229.323848
8468,37,113213,6037113213,1300834,24,34.2515,-118.607847,5068,1725,0.5023,10090,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,130446,1908790.241,6217.208997
8469,37,296600,6037296600,841947,0,33.7397829,-118.2923625,5368,2140,0.3251,16512,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,47852,1220702.38,4504.147537
8470,37,575300,6037575300,648065,0,33.7862258,-118.1850263,4064,1339,0.2502,16243,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,38688,940610.9758,3880.653886
8471,19,4410,6019004410,720461,0,36.8554456,-119.794095,2188,1016,0.2782,7865,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,76103,1127426.371,4576.441062
8472,19,3401,6019003401,930298,0,36.7687839,-119.7790843,4591,1229,0.3592,12781,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,32404,1452528.373,5028.834158
8473,19,3402,6019003402,987139,0,36.7759632,-119.7793001,2031,683,0.3811,5329,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,53590,1541570.257,5061.780494
8474,19,5527,6019005527,2013420,0,36.8456683,-119.7581768,3241,1354,0.7774,4169,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,85706,3149944.86,8460.981566
8475,19,7903,6019007903,1823994219,976972,36.204251,-120.4089333,7017,872,704.2482,10,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,80484,2808240129,302440.125
8476,19,4411,6019004411,4467649,29341,36.8626333,-119.7952018,1734,868,1.725,1005,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,126875,7038565.282,15451.17004
8477,37,554001,6037554001,1082738,0,33.8990638,-118.1322329,4342,1249,0.418,10388,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,86757,1575622.623,5924.944997
8478,37,920013,6037920013,8160745,3968,34.4297662,-118.5230964,7870,2427,3.1509,2498,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,117903,12030577.59,16998.89916
8479,37,920312,6037920312,13620823,4780,34.3630171,-118.5258986,6398,2184,5.259,1217,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,95333,20042835.92,21571.80982
8480,37,535501,6037535501,491742,0,33.961166,-118.2221109,2966,957,0.1899,15619,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,56625,716624.1494,4443.612083
8481,37,237300,6037237300,997691,0,33.9782832,-118.3110714,5762,1821,0.3852,14958,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,91250,1454537.84,4951.383437
8482,37,408402,6037408402,11568103,2068,34.0145909,-118.0024823,6286,1932,4.4665,1407,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,105789,16882851.81,22623.75638
8483,37,227010,6037227010,579198,0,34.0185256,-118.2469968,4279,1079,0.2236,19137,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,50410,845206.6075,4363.194688
8484,37,219300,6037219300,651811,0,34.0267587,-118.3318299,3772,1433,0.2517,14986,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,62188,951352.8017,4139.72859
8485,37,204420,6037204420,302058,0,34.0445316,-118.2116198,3101,868,0.1166,26595,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,56481,441049.6157,2820.817887
8486,37,404701,6037404701,1544165,163056,34.0721312,-117.9962625,5737,1388,0.5962,9623,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,95143,2494425.988,6754.139233
8487,37,211320,6037211320,186272,0,34.0708715,-118.2941394,3253,1198,0.0719,45243,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,50000,272154.6061,2090.392071
8488,37,262301,6037262301,13055740,1359,34.0925404,-118.4910639,2976,882,5.0408,590,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,250001,19091958.04,27479.65893
8489,37,218120,6037218120,445213,0,34.0435631,-118.3206759,3571,1348,0.1719,20774,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,46586,650066.6381,3273.979996
8490,37,209403,6037209403,138195,0,34.0531328,-118.2738446,4721,1514,0.0534,88408,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,31806,201831.8104,1798.540123
8491,37,208902,6037208902,184049,0,34.0564462,-118.2723721,2399,674,0.0711,33741,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,37759,268817.6707,2084.191043
8492,37,212203,6037212203,106312,0,34.0597621,-118.2903562,2946,1490,0.041,71854,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,37869,155287.7758,1659.215796
8493,37,433901,6037433901,720929,0,34.0587041,-118.0200912,5401,1358,0.2784,19400,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,69348,1053020.237,4143.34622
8494,71,504,6071000504,10850946,0,33.9996718,-117.6947907,4936,1575,4.1896,1178,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,103741,15827516.72,18122.8862
8495,71,117,6071000117,5399403,0,33.9779786,-117.7591432,6010,2079,2.0847,2883,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,139092,7871755.856,14670.73962
8496,71,1906,6071001906,7802825,0,34.0081367,-117.5757482,12430,3830,3.0127,4126,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,123953,11383691.97,13622.21533
8497,71,9202,6071009202,426213687,444588,34.2662961,-117.5405795,1600,733,164.562,10,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,68438,626174235.8,143243.5673
8498,71,2017,6071002017,6097370,0,34.1549972,-117.5933144,5541,1899,2.3542,2354,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,141764,8926191.336,15406.28202
8499,71,1501,6071001501,751633,0,34.0672615,-117.6409852,3732,915,0.2902,12860,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,76319,1098086.109,4474.477878
8500,71,3505,6071003505,1306694,0,34.1195504,-117.375879,7070,1841,0.5045,14014,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,71250,1911337.137,6845.190269
8501,71,3801,6071003801,1888548,0,34.1284775,-117.3641065,5418,1241,0.7292,7430,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,117679,2763000.576,7032.528296
8502,71,4510,6071004510,6078840,0,34.1870244,-117.31834,5146,1316,2.3471,2192,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,81835,8905747.217,19677.73222
8503,71,11002,6071011002,78517804,0,34.1977456,-117.214127,1211,500,30.3159,40,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,76574,115060950.2,67211.74409
8504,37,194200,6037194200,2603216,0,34.1035086,-118.3749964,3378,1644,1.0051,3361,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,178532,3806358.683,10893.11513
8505,37,404901,6037404901,1141674,169,34.0971903,-117.977077,5363,1311,0.4408,12167,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,107276,1669272.117,5368.68738
8506,37,183620,6037183620,517470,0,34.115176,-118.1898523,3067,1060,0.1998,15350,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,108256,756837.7476,3481.861291
8507,37,139303,6037139303,415569,0,34.1762843,-118.5333072,4807,2250,0.1605,29950,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,67891,608673.9732,3337.140094
8508,37,123410,6037123410,488725,8391,34.1972397,-118.4219865,3469,1220,0.1887,18384,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,45167,728482.7987,3506.378933
8509,37,120010,6037120010,553982,11621,34.2191995,-118.4622655,2643,758,0.2139,12356,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,59938,829231.6385,3778.025764
8510,37,117510,6037117510,330594,4518,34.233678,-118.4621483,3790,1062,0.1276,29702,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,57984,491492.9764,3017.478294
8511,37,576501,6037576501,291373,0,33.7722391,-118.1787305,2805,1441,0.1125,24933,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,41750,422766.2857,2677.980495
8512,37,294810,6037294810,320464,0,33.7795265,-118.2714945,3830,990,0.1237,30962,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,52315,465056.7888,2779.331883
8513,71,11102,6071011102,205840849,513081,34.2553357,-117.0878551,1834,923,79.4756,23,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,57716,302808791.7,169811.9847
8514,71,7904,6071007904,17411956,0,34.1022739,-117.1522178,7190,2038,6.7228,1069,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,173812,25458591.95,25052.48442
8515,71,8602,6071008602,36891208,1251947,34.070874,-117.0889857,4857,1642,14.2438,341,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,61667,55730943,38280.1795
8516,71,11206,6071011206,3563234,3552,34.241064,-116.9457564,869,479,1.3758,632,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,55982,5232273.831,25170.55144
8517,71,10424,6071010424,1679263094,0,34.3821828,-116.6220325,1723,921,648.3672,3,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,52171,2471580382,301310.5249
8518,71,12002,6071012002,13455381,112301,34.8750136,-116.9691248,5448,1998,5.1952,1049,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,57400,20206168.22,26181.39984
8519,71,12101,6071012101,103422572,149543,34.5925409,-117.2235881,6886,2162,39.9317,172,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,62174,153189795.7,58756.72345
8520,71,12103,6071012103,141905046,0,34.403245,-116.9358916,3430,1291,54.7899,63,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,41068,208960061.3,66518.29355
8521,71,9913,6071009913,12081616,120971,34.5147771,-117.287959,6543,1759,4.6647,1403,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,54093,18016526.05,22918.30354
8522,71,10422,6071010422,33693773,0,34.1916561,-116.063967,1971,773,13.0092,152,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,62440,49368184.76,39205.75111
8523,71,10420,6071010420,97382252,0,34.1711569,-116.2970601,4011,1622,37.5995,107,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,43131,142616031.4,54969.17701
8524,71,10803,6071010803,5826577,0,34.2344335,-117.2680269,3414,1385,2.2497,1518,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,81821,8545705.172,20200.47474
8525,71,11205,6071011205,2783714,50424,34.2412057,-116.9082131,1344,544,1.0748,1250,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,41570,4157351.703,11959.22155
8526,71,10419,6071010419,65434649,0,34.1084263,-116.3113492,3770,1533,25.2645,149,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,85579,95688015.73,51689.22017
8527,71,2703,6071002703,1960642,0,34.16513,-117.4256197,5638,1598,0.757,7448,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,116809,2870945.52,7317.639624
8528,71,9201,6071009201,33825506,8669,34.3550726,-117.6226567,5021,2351,13.0601,384,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,79047,49764770.42,45660.81904
8529,71,4603,6071004603,4265989,0,34.1566319,-117.3081225,7085,2305,1.6471,4301,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,72896,6245394.098,10640.16565
8530,71,11101,6071011101,81346296,3311,34.1730842,-117.1403551,3952,1430,31.408,126,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,94397,119142710.4,65021.13015
8531,71,25000,6071025000,2771277904,18684,35.46344,-116.614245,8914,2874,1069.9965,8,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,66743,4179078412,291857.6894
8532,71,12700,6071012700,26807884,0,34.0490495,-117.5557698,4760,1364,10.3506,460,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,94375,39147922.35,34682.72588
8533,71,12400,6071012400,8392343,404481,34.0757233,-117.2904529,2672,755,3.2403,825,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,78185,12855096.67,16866.41776
8534,71,12500,6071012500,4265484,97098,34.0588015,-117.3237245,5000,1410,1.6469,3036,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,61610,6372297.199,12963.0983
8535,23,400,6023000400,7022797,77338,40.7593641,-124.178586,3976,1656,2.7115,1466,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,52195,12387735.24,17105.74734
8536,1,406100,6001406100,1844041,74875,37.7741755,-122.2275801,5379,1946,0.712,7555,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,67373,3076485.04,8320.786552
8537,111,701,6111000701,1430868,0,34.3453966,-119.0772575,7308,1962,0.5525,13227,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,70208,2104122.312,6195.508007
8538,111,3801,6111003801,945664,0,34.1860972,-119.1833977,5028,1164,0.3651,13772,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,57019,1385404.986,4868.38772
8539,111,5205,6111005205,11516806,18836,34.2347553,-119.0886098,7686,3060,4.4467,1728,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,132073,16919287.4,21509.95908
8540,111,3010,6111003010,783742,0,34.223366,-119.1820276,3033,923,0.3026,10023,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,101960,1149195.47,4525.358401
8541,111,304,6111000304,44866280,28869,34.411561,-118.9627618,4661,1184,17.323,269,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,66920,66124155.04,49981.91886
8542,23,11100,6023011100,301368055,3764840,40.4366309,-124.0525212,4790,1916,116.3589,41,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,46484,527377001.7,151607.8546
8543,23,800,6023000800,15569463,9233479,40.8076485,-124.1112674,4568,2095,6.0114,760,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,53199,43334533.62,31579.61759
8544,23,10102,6023010102,2026392646,8710486,41.2739179,-123.886699,2001,926,782.3947,3,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,46935,3592886641,525095.9681
8545,23,10502,6023010502,29130108,193502,40.9356792,-124.0543999,5899,2329,11.2472,524,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,71958,51431176.75,34461.11867
8546,23,1200,6023001200,652199919,1620012,40.6854195,-123.7505265,4755,1961,251.8158,19,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,40677,1138175028,259317.6529
8547,23,200,6023000200,3115077,590178,40.7846083,-124.1798708,5732,2452,1.2027,4766,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,56364,6469427.256,12072.64746
8548,23,900,6023000900,64325530,50890,40.8108091,-124.0303663,5376,2312,24.8362,216,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,84662,112490453.6,64071.35527
8549,23,10400,6023010400,36502826,2665631,40.9883255,-124.0865738,3709,1475,14.0938,263,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,66069,68802080.94,40532.49784
8550,23,11200,6023011200,995172039,30608129,40.3609851,-124.1963951,3647,1412,384.2381,9,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,67500,1769768693,257067.5161
8551,37,573002,6037573002,324505,0,33.793484,-118.1915444,3288,1034,0.1253,26241,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,59560,471068.9275,2912.430603
8552,37,400205,6037400205,23546199,341777,34.1521556,-117.7176795,2478,843,9.0912,273,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,199583,34964562.33,31199.4485
8553,37,552900,6037552900,1309994,0,33.8912102,-118.0911533,6565,1962,0.5058,12979,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,85938,1905978.804,5880.889719
8554,37,242300,6037242300,630038,0,33.948506,-118.2461145,4851,1275,0.2433,19938,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,53062,917899.7933,4237.130209
8555,37,535503,6037535503,317379,0,33.9552551,-118.2144693,2495,684,0.1225,20367,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,74583,462460.1625,2821.483772
8556,37,534201,6037534201,512994,0,33.9580513,-118.167277,4097,991,0.1981,20681,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,54766,747539.686,3787.926721
8557,23,100,6023000100,3861118,2216011,40.8040475,-124.1718104,4443,1935,1.4908,2980,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,37985,10616857.89,14791.60104
8558,23,10200,6023010200,623192328,37886476,41.1893421,-124.0324312,2824,1227,240.6159,12,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,66250,1168399499,220708.203
8559,23,300,6023000300,3081760,264,40.7728499,-124.1704141,5540,2289,1.1899,4656,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,70457,5379415.781,11906.2214
8560,23,10800,6023010800,102241540,22911656,40.6530627,-124.2233155,4966,1922,39.4757,126,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,60439,217668981.4,107392.1024
8561,23,10300,6023010300,648595079,1138861,40.9265216,-123.8880328,2992,1439,250.424,12,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,70855,1139278312,225323.9737
8562,23,10600,6023010600,210803814,53387,40.7128114,-124.0475651,2098,826,81.3918,26,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,89583,367393581.7,105176.1642
8563,19,5512,6019005512,4718102,0,36.8457094,-119.6754625,6295,1892,1.8217,3456,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,102344,7381374.185,13176.9309
8564,19,5513,6019005513,2638702,0,36.8446768,-119.7018656,2962,1011,1.0188,2907,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,138750,4128075.818,8283.361587
8565,19,5514,6019005514,2682266,0,36.8448035,-119.7202981,3882,1366,1.0356,3749,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,111579,4196242.945,8650.173393
8566,19,7002,6019007002,1922209,0,36.5699536,-119.608652,4961,1573,0.7422,6684,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,55244,2985936.957,8351.262051
8567,19,7003,6019007003,8007701,0,36.5935942,-119.6260162,7288,2146,3.0918,2357,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,55611,12446591.01,15585.61631
8568,19,5602,6019005602,3198792,7663,36.8245965,-119.7061942,5107,2282,1.2351,4135,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,53500,5013663.236,11143.61638
8569,19,7202,6019007202,5344718,0,36.5082093,-119.5666686,5670,1773,2.0636,2748,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,74447,8289271.825,13825.25162
8570,47,504,6047000504,6994249,0,37.3940516,-120.6111639,6277,1956,2.7005,2324,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,52213,11100634.14,16297.91188
8571,47,602,6047000602,1316977,0,37.3564573,-120.6034459,4601,1413,0.5085,9048,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,66163,2088102.572,6350.453671
8572,47,603,6047000603,4088928,11735,37.3659259,-120.5989221,6160,2011,1.5787,3902,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,63588,6503500.731,11892.41667
8573,47,701,6047000701,1492166,0,37.3486522,-120.6046693,3410,1135,0.5761,5919,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,55922,2365389.134,6657.317489
8574,47,702,6047000702,22936163,0,37.3235979,-120.607301,5911,1725,8.8557,667,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,124531,36334562.6,24744.35181
8575,47,801,6047000801,3354716,0,37.3545276,-120.5795735,6110,1974,1.2953,4717,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,62062,5318733.825,11045.34428
8576,19,5408,6019005408,4957618,0,36.8188106,-119.74232,1762,293,1.9141,921,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,37853,7750671.32,11443.18567
8577,37,541700,6037541700,1402383,0,33.9170434,-118.2033604,5571,1383,0.5415,10288,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,91625,2041620.969,6484.027437
8578,37,533603,6037533603,809468,6,33.9724728,-118.195066,6314,1688,0.3125,20205,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,50036,1179986.235,5995.556504
8579,37,980015,6037980015,5188935,220674,33.7732472,-118.2888391,1111,515,2.0035,555,Y,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,62534,7849842.725,13149.74489
8580,73,17809,6073017809,1557483,0,33.1575414,-117.3267034,2479,894,0.6013,4123,N,U.S. Census Bureau,,2025/07/28 00:00:00+00,bpertl,2023,114500,2228292.104,8107.598494
